Date,AAPL,AMGN,AMZN,BAC,CSCO,FB,GE,GOOGL,IBM,JNJ,JPM,KO,ORCL,PEP,PG,T,XOM,^GSPC
2010-02-01,5.990475654602051,46.46632385253906,118.87000274658203,13.428333282470703,16.877220153808594,,11.562950134277344,266.7767639160156,87.0936279296875,45.16025924682617,29.676673889160156,19.16097640991211,19.98304557800293,43.553977966308594,44.20669174194336,13.460620880126953,43.617923736572266,1089.18994140625
2010-02-02,6.025238513946533,46.869895935058594,118.12000274658203,13.585087776184082,17.092546463012695,,11.989885330200195,265.8258361816406,87.69441986083984,45.80449676513672,30.365612030029297,19.39705467224121,20.447765350341797,43.87685775756836,44.85563659667969,13.625033378601074,44.13199996948242,1103.3199462890625
2010-02-03,6.128908634185791,46.7432861328125,119.0999984741211,13.524126052856445,17.129674911499023,,11.86892032623291,270.6806945800781,87.78522491455078,45.54679489135742,30.17090606689453,19.333633422851562,20.439157485961914,43.9773063659668,44.67735290527344,13.566694259643555,43.89473342895508,1097.280029296875
2010-02-04,5.908030986785889,45.524654388427734,115.94000244140625,12.844870567321777,17.196502685546875,,11.413520812988281,263.6536560058594,85.92697143554688,44.83814239501953,28.71815299987793,18.82624053955078,19.88837242126465,42.793392181396484,43.785953521728516,13.274992942810059,42.655662536621094,1063.1099853515625
2010-02-05,6.012932777404785,45.643348693847656,117.38999938964844,13.062581062316895,17.597455978393555,,11.235626220703125,265.9109191894531,86.29022979736328,44.83814239501953,28.680706024169922,18.706436157226562,20.267038345336914,42.700103759765625,43.71462631225586,13.386368751525879,42.70838165283203,1066.18994140625
2010-02-08,5.971709251403809,45.46925354003906,116.83000183105469,12.6097412109375,17.448951721191406,,11.10042953491211,267.00201416015625,85.52536010742188,44.644874572753906,28.231399536132812,18.551408767700195,19.896982192993164,42.30547332763672,43.50782012939453,13.24847412109375,42.68848419189453,1056.739990234375
2010-02-09,6.035387992858887,45.27143096923828,118.02999877929688,12.601036071777344,17.7385311126709,,11.10042953491211,268.4884948730469,86.45867156982422,44.924041748046875,28.748096466064453,19.03060531616211,20.232614517211914,43.08757400512695,44.04266357421875,13.396978378295898,43.252357482910156,1070.52001953125
2010-02-10,6.002470970153809,44.97865295410156,117.36000061035156,12.775203704833984,17.642009735107422,,11.164470672607422,267.49249267578125,86.17796325683594,44.90256118774414,29.10753631591797,18.953083038330078,19.88837242126465,43.324363708496094,43.978477478027344,13.32272720336914,43.02017593383789,1068.1300048828125
2010-02-11,6.1116814613342285,44.709590911865234,120.08999633789062,12.74036979675293,17.768234252929688,,11.221394538879395,268.4684753417969,86.82357025146484,45.03141784667969,29.21987533569336,19.104597091674805,20.094921112060547,43.905555725097656,44.18529510498047,13.359850883483887,43.278892517089844,1078.469970703125
2010-02-12,6.1642866134643555,44.69377136230469,119.66000366210938,12.583623886108398,17.642009735107422,,11.064851760864258,266.8268127441406,87.01300811767578,44.89540481567383,29.167470932006836,19.020044326782227,20.146554946899414,43.711822509765625,44.04266357421875,13.296209335327148,42.98701095581055,1075.510009765625
2010-02-16,6.257191181182861,45.097347259521484,117.52999877929688,13.20191478729248,17.820207595825195,,11.413520812988281,270.9209289550781,87.87612915039062,45.5324821472168,30.00615119934082,19.316011428833008,20.49078941345215,43.99167251586914,44.80570983886719,13.428800582885742,43.96879959106445,1094.8699951171875
2010-02-17,6.231041431427002,45.26352310180664,116.30999755859375,13.637335777282715,17.872182846069336,,11.491790771484375,269.3743591308594,88.64801788330078,45.79731750488281,29.983694076538086,19.495712280273438,20.80921745300293,44.56568908691406,44.81997299194336,13.471227645874023,43.62384796142578,1099.510009765625
2010-02-18,6.242731094360352,45.31890106201172,118.08000183105469,13.8289213180542,18.028108596801758,,11.555829048156738,271.88189697265625,89.6865463256836,46.191009521484375,30.260770797729492,19.70008087158203,21.101821899414062,44.867042541503906,45.2050666809082,13.386368751525879,43.75651931762695,1106.75
2010-02-19,6.2039690017700195,45.40595626831055,117.5199966430664,13.8289213180542,18.087505340576172,,11.506023406982422,270.6506652832031,89.25151824951172,46.02513122558594,29.976205825805664,19.63313102722168,20.92970085144043,44.96031951904297,45.24785232543945,13.31212043762207,43.69682312011719,1109.1700439453125
